patch,Annie,Olaf,Galio,TwistedFate,XinZhao,Urgot,Leblanc,Vladimir,Fiddlesticks,Kayle,MasterYi,Alistar,Ryze,Sion,Sivir,Soraka,Teemo,Tristana,Warwick,Nunu,MissFortune,Ashe,Tryndamere,Jax,Morgana,Zilean,Singed,Evelynn,Twitch,Karthus,Chogath,Amumu,Rammus,Anivia,Shaco,DrMundo,Sona,Kassadin,Irelia,Janna,Gangplank,Corki,Karma,Taric,Veigar,Trundle,Swain,Caitlyn,Blitzcrank,Malphite,Katarina,Nocturne,Maokai,Renekton,JarvanIV,Elise,Orianna,Wukong,Brand,LeeSin,Vayne,Rumble,Cassiopeia,Skarner,Heimerdinger,Nasus,Nidalee,Udyr,Poppy,Gragas,Pantheon,Ezreal,Mordekaiser,Yorick,Akali,Kennen,Garen,Leona,Malzahar,Talon,Riven,KogMaw,Shen,Lux,Xerath,Shyvana,Ahri,Graves,Fizz,Volibear,Rengar,Varus,Nautilus,Viktor,Sejuani,Fiora,Ziggs,Lulu,Draven,Hecarim,Khazix,Darius,Jayce,Lissandra,Diana,Quinn,Syndra,AurelionSol,Kayn,Zoe,Zyra,Kaisa,Seraphine,Gnar,Zac,Yasuo,Velkoz,Taliyah,Camille,Akshan,Belveth,Braum,Jhin,Kindred,Zeri,Jinx,TahmKench,Viego,Senna,Lucian,Zed,Kled,Ekko,Qiyana,Vi,Aatrox,Nami,Azir,Yuumi,Samira,Thresh,Illaoi,RekSai,Ivern,Kalista,Bard,Rakan,Xayah,Ornn,Sylas,Neeko,Aphelios,Rell,Pyke,Vex,Yone,Sett,Lillia,Gwen,RenataGlasc,Nilah,KSante,Milio,Date
3.15,35.0,34.0,1.0,,4.0,,9.0,1.0,3.0,6.0,,7.0,1.0,,31.0,,,1.0,2.0,12.0,,,7.0,11.0,2.0,3.0,1.0,10.0,2.0,,,2.0,,,,42.0,4.0,9.0,,,,,14.0,6.0,,1.0,,27.0,2.0,3.0,3.0,,1.0,32.0,2.0,49.0,34.0,4.0,,29.0,9.0,5.0,,,,4.0,13.0,,,40.0,1.0,30.0,,,1.0,1.0,,30.0,,,19.0,2.0,2.0,,,62.0,6.0,3.0,3.0,1.0,5.0,1.0,,,,,28.0,13.0,4.0,,15.0,,1.0,1.0,,,4.0,,,,7.0,,,,,3.0,,,,,,,,,,23.0,,,,57.0,6.0,,,,32.0,,12.0,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,2013-12-13
4.1,42.0,20.0,,,,2.0,22.0,2.0,5.0,17.0,,10.0,,,20.0,2.0,1.0,6.0,3.0,6.0,,,,4.0,3.0,3.0,,5.0,,7.0,1.0,3.0,,,,39.0,8.0,2.0,,1.0,,,3.0,,,17.0,,35.0,1.0,2.0,4.0,1.0,1.0,42.0,,36.0,15.0,13.0,,28.0,6.0,3.0,1.0,,,3.0,12.0,,,36.0,15.0,11.0,1.0,,2.0,2.0,,33.0,,1.0,9.0,,7.0,,1.0,35.0,1.0,1.0,4.0,1.0,,4.0,,,,,18.0,11.0,6.0,,12.0,,,,,,2.0,,,,1.0,,,,4.0,16.0,,,,,,,,,,35.0,,,,47.0,7.0,,,,28.0,,2.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,2014-01-15
4.2,24.0,8.0,,1.0,,,17.0,1.0,,9.0,,7.0,,,34.0,1.0,,,3.0,2.0,,,,4.0,5.0,,1.0,10.0,1.0,4.0,,1.0,,2.0,,21.0,3.0,4.0,1.0,,,,3.0,,1.0,18.0,,32.0,1.0,3.0,2.0,1.0,,35.0,5.0,30.0,9.0,10.0,,28.0,5.0,1.0,,1.0,,,8.0,,,31.0,23.0,10.0,,,1.0,,,44.0,,,3.0,,2.0,,,36.0,4.0,,5.0,2.0,4.0,3.0,2.0,,1.0,,25.0,33.0,3.0,,13.0,,,1.0,,,4.0,,,,2.0,,,,2.0,12.0,,,,,,,,,,17.0,,,,49.0,3.0,,,,23.0,2.0,10.0,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,2014-02-10
4.3,71.0,13.0,,,1.0,1.0,40.0,2.0,4.0,11.0,,9.0,6.0,,76.0,,,1.0,,2.0,,,1.0,14.0,37.0,2.0,,50.0,5.0,4.0,1.0,3.0,,1.0,,36.0,6.0,15.0,5.0,,,,14.0,2.0,,27.0,1.0,87.0,3.0,9.0,1.0,4.0,,104.0,6.0,61.0,32.0,20.0,,66.0,24.0,1.0,,,,1.0,32.0,1.0,,65.0,37.0,17.0,1.0,,,2.0,,70.0,,1.0,7.0,1.0,10.0,,1.0,93.0,6.0,,4.0,1.0,12.0,3.0,,,1.0,,60.0,68.0,6.0,2.0,71.0,,2.0,,,2.0,15.0,,,,14.0,,,,3.0,10.0,,,,,,,,,,26.0,,,,114.0,9.0,,,,34.0,10.0,17.0,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,2014-02-27
4.4,24.0,,,,1.0,,37.0,,,3.0,,4.0,21.0,,24.0,3.0,,,,,,,1.0,3.0,35.0,1.0,,41.0,11.0,1.0,,,,,,9.0,6.0,3.0,2.0,,,9.0,48.0,,,19.0,,46.0,1.0,4.0,1.0,2.0,,70.0,3.0,46.0,25.0,8.0,,58.0,20.0,1.0,,,3.0,,36.0,1.0,,23.0,35.0,11.0,,1.0,,1.0,,43.0,,1.0,1.0,3.0,13.0,1.0,4.0,69.0,4.0,,3.0,,1.0,6.0,2.0,,,,33.0,33.0,5.0,1.0,44.0,,3.0,,,,7.0,,,,5.0,,,,,11.0,1.0,,,,,,,,,20.0,,,,81.0,10.0,,,,12.0,,6.0,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,2014-03-18
4.5,22.0,3.0,,17.0,19.0,,38.0,3.0,1.0,8.0,,7.0,34.0,,21.0,9.0,,,,6.0,,,,29.0,40.0,,,45.0,33.0,8.0,1.0,1.0,,,,27.0,7.0,3.0,17.0,5.0,1.0,12.0,50.0,,,23.0,,52.0,3.0,7.0,,21.0,,55.0,3.0,53.0,45.0,11.0,,70.0,5.0,,,1.0,,,55.0,,,14.0,25.0,14.0,,,2.0,,,53.0,,,3.0,7.0,13.0,,,64.0,5.0,17.0,9.0,1.0,1.0,3.0,,,,,38.0,47.0,8.0,,51.0,,2.0,1.0,,,13.0,,,,2.0,,,,2.0,13.0,5.0,,,,,,,,,26.0,,,,104.0,6.0,,,,8.0,,17.0,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,2014-04-03
4.6,9.0,1.0,,11.0,2.0,,15.0,,1.0,3.0,,3.0,13.0,,,13.0,,,,3.0,4.0,,1.0,22.0,13.0,,,15.0,23.0,,,,,,,12.0,2.0,4.0,5.0,,,4.0,13.0,,,5.0,,10.0,3.0,1.0,1.0,8.0,,23.0,1.0,30.0,12.0,1.0,,39.0,5.0,4.0,,,,,18.0,,,,8.0,13.0,,,1.0,,,29.0,,,,6.0,,2.0,,37.0,,5.0,1.0,,,1.0,,,1.0,,8.0,31.0,7.0,,23.0,,4.0,,,,12.0,,,,1.0,,,,,15.0,3.0,,,,,,,,,11.0,,,,48.0,3.0,,,,,,18.0,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,2014-04-21
4.7,3.0,,,6.0,1.0,,16.0,1.0,,9.0,,,1.0,,2.0,6.0,,,,2.0,2.0,,,9.0,23.0,,,14.0,19.0,,,,,,,10.0,1.0,5.0,9.0,,,4.0,1.0,,,9.0,,4.0,,1.0,,,,8.0,,20.0,8.0,,,37.0,3.0,,,,,,6.0,,,3.0,,,,1.0,,,,12.0,,,,6.0,,,,26.0,,9.0,1.0,,,,,,,,6.0,15.0,3.0,,16.0,,1.0,,,,2.0,,,,11.0,,,,,12.0,,,,,,,,,,1.0,,,,33.0,,,,,1.0,2.0,6.0,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,2014-05-08
4.8,2.0,,,7.0,,,8.0,1.0,,8.0,,1.0,7.0,,1.0,3.0,,,,2.0,,,,15.0,11.0,,,17.0,23.0,2.0,,,,2.0,,3.0,5.0,4.0,7.0,,,8.0,,,,5.0,,4.0,,,,2.0,,11.0,1.0,20.0,8.0,,,32.0,,,,,,,14.0,,,2.0,2.0,2.0,,1.0,,,,16.0,,,,17.0,,,,25.0,,,1.0,1.0,,1.0,,,,,9.0,26.0,,,17.0,,,,,,3.0,,,,6.0,,,,,6.0,,,,,,,,,,2.0,,,,33.0,,,,,,,19.0,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,2014-05-22
4.9,2.0,,,14.0,,,9.0,,,16.0,,,2.0,,,,,,,1.0,,,,20.0,22.0,1.0,,12.0,26.0,1.0,,,,1.0,,1.0,3.0,12.0,9.0,,,14.0,1.0,,,,1.0,6.0,,1.0,,7.0,,10.0,12.0,27.0,8.0,,,27.0,,,,,,,8.0,,,5.0,6.0,,,,,,,5.0,,,2.0,9.0,,,,24.0,1.0,2.0,5.0,,4.0,,,,,,17.0,27.0,,,11.0,,,,1.0,,5.0,,,,6.0,,,,,8.0,,,,,,17.0,,,,9.0,,,,42.0,,,,,2.0,7.0,16.0,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,2014-06-04
4.10,3.0,1.0,,29.0,,,12.0,,,34.0,,,20.0,,,5.0,,10.0,1.0,2.0,,2.0,,43.0,35.0,2.0,,34.0,46.0,2.0,,,,,,7.0,14.0,12.0,8.0,,,20.0,1.0,,,4.0,,18.0,,1.0,1.0,3.0,,26.0,30.0,62.0,36.0,,,65.0,4.0,,,3.0,,,6.0,,,30.0,2.0,1.0,,2.0,,1.0,,16.0,,,1.0,40.0,,,2.0,33.0,,2.0,6.0,,19.0,1.0,,,,,35.0,64.0,3.0,,12.0,,6.0,,,,20.0,,,,10.0,,,,,24.0,,,,,,46.0,,,,11.0,,,,84.0,8.0,,,,7.0,5.0,58.0,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,2014-06-18
4.11,,,,21.0,,,4.0,,1.0,22.0,,1.0,11.0,,,,,22.0,,4.0,,,,21.0,39.0,3.0,,25.0,18.0,,1.0,1.0,1.0,,,23.0,4.0,8.0,11.0,1.0,,24.0,2.0,,,2.0,,9.0,3.0,,,1.0,1.0,11.0,32.0,47.0,32.0,1.0,1.0,55.0,4.0,,,9.0,,,5.0,,,50.0,3.0,11.0,,4.0,,1.0,,19.0,,1.0,4.0,43.0,,2.0,12.0,32.0,1.0,,10.0,,13.0,3.0,,,,,35.0,48.0,1.0,,15.0,,10.0,,1.0,,19.0,,,,,,,,,17.0,,,,,,54.0,,,,18.0,,,,73.0,5.0,,,,3.0,7.0,37.0,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,2014-07-02
4.12,1.0,1.0,,10.0,,,,,,16.0,1.0,6.0,9.0,,2.0,,,51.0,1.0,5.0,,1.0,,15.0,56.0,12.0,,26.0,19.0,1.0,,,1.0,,,19.0,5.0,13.0,19.0,1.0,,27.0,2.0,,,,,6.0,3.0,1.0,,7.0,16.0,10.0,38.0,59.0,47.0,,,44.0,3.0,1.0,,10.0,,,10.0,,,64.0,,13.0,,1.0,,,,16.0,,2.0,4.0,71.0,1.0,8.0,20.0,24.0,12.0,,14.0,,32.0,,,,,1.0,42.0,44.0,,,8.0,,5.0,,,1.0,14.0,,,,2.0,,,,1.0,23.0,,,,,,51.0,,,,26.0,,,,28.0,10.0,,,,5.0,4.0,42.0,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,2014-07-16
4.13,,,1.0,6.0,,1.0,1.0,,,7.0,,37.0,20.0,,3.0,,,60.0,,3.0,,1.0,,10.0,40.0,12.0,,22.0,14.0,2.0,2.0,2.0,,,1.0,15.0,1.0,25.0,10.0,3.0,,22.0,,,,2.0,3.0,,1.0,1.0,,1.0,31.0,7.0,30.0,40.0,43.0,,,43.0,9.0,,,1.0,,1.0,8.0,,,33.0,,4.0,,,,,,20.0,,1.0,1.0,48.0,5.0,3.0,8.0,10.0,15.0,2.0,10.0,,32.0,,,,,,17.0,31.0,,,29.0,,5.0,,,,7.0,,,,,,,,2.0,15.0,,,,,,34.0,,,,17.0,,,,31.0,17.0,,,,2.0,7.0,27.0,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,2014-07-30
4.14,1.0,1.0,1.0,13.0,,,,,1.0,18.0,,21.0,73.0,,,,,67.0,,16.0,,,,12.0,23.0,34.0,2.0,7.0,28.0,,2.0,1.0,2.0,,,35.0,5.0,15.0,29.0,48.0,,61.0,,,1.0,,1.0,3.0,4.0,3.0,2.0,10.0,61.0,2.0,33.0,41.0,58.0,,,81.0,11.0,25.0,1.0,2.0,,2.0,14.0,,1.0,4.0,3.0,3.0,,,3.0,,,9.0,,11.0,3.0,49.0,,,11.0,4.0,24.0,2.0,20.0,,19.0,1.0,,,,,16.0,46.0,,1.0,111.0,,12.0,4.0,,,30.0,,,,,,,1.0,,44.0,,,,,,50.0,,,,10.0,,,,101.0,34.0,,,,2.0,,67.0,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,2014-08-13
4.15,2.0,,,,,,,,,8.0,,2.0,20.0,,,,,3.0,,,,,,3.0,1.0,9.0,,2.0,14.0,,,,,,,5.0,,3.0,9.0,6.0,,,,,,1.0,,1.0,,,,2.0,1.0,,2.0,11.0,11.0,,,18.0,6.0,1.0,,,,,2.0,,,6.0,2.0,,,,,,,4.0,,3.0,2.0,8.0,,,3.0,1.0,10.0,2.0,2.0,,5.0,,,,,,,4.0,,,14.0,,6.0,,1.0,,,,,,,,,,,5.0,,,,,,12.0,,,,1.0,,,,20.0,4.0,,,,,,4.0,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,2014-08-27
4.17,,,,,,,,,,1.0,,,5.0,,,,,2.0,,,,,,,4.0,,,3.0,,,,,,,,,,2.0,,4.0,,5.0,,,,,,,,,,,1.0,,4.0,1.0,3.0,,,,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,4.0,,2.0,,,,2.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,7.0,2.0,,,,1.0,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2014-09-25
4.18,,,1.0,1.0,,,,,,,,4.0,6.0,,,,,10.0,,,,,,,,1.0,,1.0,4.0,,1.0,,,,,,,2.0,6.0,14.0,,5.0,,,,,,,,,2.0,,4.0,,5.0,4.0,1.0,,,4.0,,2.0,,,,,1.0,,,,,,,,2.0,,,,,1.0,,,,,2.0,,,2.0,2.0,,5.0,,,,,,,3.0,1.0,,11.0,,7.0,1.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,,,,8.0,4.0,,,,,,7.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,2014-10-09
4.19,2.0,,,3.0,,,1.0,,,,,4.0,1.0,1.0,8.0,1.0,,1.0,,1.0,,,,3.0,1.0,1.0,,,3.0,1.0,,,3.0,,,3.0,8.0,5.0,19.0,27.0,,28.0,1.0,,,,1.0,3.0,,6.0,1.0,2.0,18.0,,29.0,4.0,19.0,,,15.0,3.0,17.0,,,,,,,3.0,,2.0,4.0,,,,,,1.0,,,,,,,5.0,,17.0,5.0,2.0,,4.0,,,1.0,,,1.0,1.0,2.0,2.0,23.0,,8.0,1.0,,,11.0,,,,,,,6.0,,,,,,,,6.0,,,,7.0,,,,23.0,13.0,,,,1.0,1.0,25.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,2014-11-05
4.20,,,,2.0,3.0,,11.0,,,2.0,,4.0,,2.0,5.0,9.0,,,6.0,4.0,,,,,11.0,,,1.0,,2.0,,,,,,3.0,,8.0,7.0,21.0,,29.0,,,,,,4.0,1.0,,1.0,,19.0,,23.0,6.0,9.0,1.0,,17.0,1.0,13.0,,,,,1.0,,1.0,,6.0,8.0,,,,,,,,,,,,1.0,10.0,,3.0,4.0,3.0,,2.0,,,,,,2.0,4.0,,2.0,6.0,,5.0,19.0,,,8.0,,,,,,,7.0,1.0,,,,,,,6.0,,,,3.0,,,,32.0,10.0,,,,,,7.0,4.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,2014-11-20
4.21,14.0,,6.0,11.0,1.0,,53.0,,3.0,2.0,,20.0,,4.0,55.0,2.0,,30.0,5.0,7.0,,,,14.0,32.0,,,,3.0,,,,,,,17.0,8.0,44.0,36.0,101.0,1.0,110.0,2.0,,1.0,,,15.0,2.0,6.0,4.0,3.0,39.0,22.0,111.0,23.0,26.0,2.0,1.0,83.0,12.0,56.0,4.0,3.0,,,4.0,,4.0,,35.0,33.0,1.0,,,1.0,,13.0,,,3.0,7.0,,1.0,28.0,,33.0,30.0,22.0,,14.0,,3.0,,9.0,,2.0,22.0,,1.0,11.0,,32.0,62.0,,,36.0,,,,,,,54.0,,3.0,,,,,,12.0,,,,11.0,,,,40.0,23.0,,,,6.0,,59.0,12.0,,,79.0,,16.0,,4.0,,,,,,,,,,,,,,,,,,,2014-12-10
5.1,61.0,4.0,2.0,5.0,,2.0,65.0,1.0,1.0,1.0,1.0,16.0,2.0,18.0,126.0,1.0,,48.0,,8.0,,1.0,,13.0,43.0,4.0,2.0,,5.0,1.0,3.0,1.0,,,,7.0,1.0,59.0,61.0,122.0,,77.0,,,,,,22.0,8.0,7.0,2.0,3.0,54.0,10.0,141.0,9.0,25.0,2.0,,87.0,15.0,53.0,23.0,1.0,,,1.0,,1.0,4.0,16.0,23.0,,,1.0,3.0,,25.0,,,7.0,10.0,,3.0,61.0,1.0,24.0,57.0,31.0,,45.0,2.0,7.0,1.0,18.0,,1.0,50.0,5.0,3.0,10.0,,15.0,59.0,,,15.0,,,,,,,91.0,,3.0,1.0,,,,,15.0,,,,10.0,,,,13.0,26.0,,,,11.0,2.0,43.0,35.0,,,71.0,,60.0,,16.0,,,,,,,,,,,,,,,,,,,2015-01-15
5.2,67.0,5.0,1.0,4.0,,,57.0,1.0,4.0,2.0,1.0,3.0,1.0,21.0,87.0,3.0,,35.0,,31.0,,,1.0,7.0,67.0,1.0,1.0,,1.0,,1.0,,,2.0,,5.0,,72.0,59.0,114.0,,70.0,,,5.0,,1.0,18.0,6.0,4.0,3.0,3.0,62.0,5.0,135.0,3.0,14.0,2.0,,91.0,12.0,66.0,17.0,,1.0,,29.0,,1.0,1.0,9.0,41.0,,,,4.0,,57.0,,,2.0,8.0,,2.0,55.0,,65.0,77.0,13.0,,41.0,,,,8.0,,,52.0,12.0,4.0,4.0,,12.0,71.0,,,9.0,,,,,,,94.0,,5.0,,,,,,14.0,,,,21.0,,,,21.0,26.0,,,,53.0,,36.0,51.0,,,79.0,,62.0,,69.0,,,,,,,,,,,,,,,,,,,2015-01-28
5.3,67.0,6.0,,6.0,,,52.0,1.0,1.0,,,6.0,1.0,22.0,60.0,2.0,,15.0,,8.0,,,,3.0,83.0,2.0,,,1.0,4.0,5.0,,,3.0,,15.0,,43.0,52.0,99.0,,94.0,1.0,,14.0,1.0,3.0,15.0,6.0,7.0,3.0,,97.0,8.0,123.0,1.0,15.0,,,53.0,5.0,55.0,13.0,,,,44.0,,,3.0,4.0,42.0,,,,18.0,,43.0,,2.0,2.0,5.0,,,48.0,,65.0,95.0,11.0,1.0,20.0,,3.0,9.0,11.0,,2.0,58.0,9.0,29.0,1.0,,4.0,66.0,1.0,,2.0,,,,,,,54.0,,1.0,,,,,,16.0,,,,20.0,,,,35.0,31.0,,,,48.0,,20.0,12.0,,,73.0,,111.0,,60.0,,,,,,,,,,,,,,,,,,,2015-02-11
5.4,57.0,2.0,,13.0,,,51.0,3.0,3.0,,,3.0,,24.0,43.0,3.0,,4.0,1.0,2.0,,,,3.0,55.0,,,1.0,2.0,6.0,3.0,,,1.0,,9.0,1.0,26.0,35.0,83.0,,92.0,1.0,,12.0,,,9.0,2.0,5.0,4.0,,84.0,4.0,101.0,1.0,9.0,,,71.0,3.0,52.0,8.0,,,,35.0,2.0,2.0,2.0,4.0,46.0,,,,24.0,,51.0,,,4.0,13.0,,1.0,36.0,,67.0,92.0,5.0,1.0,24.0,,1.0,28.0,14.0,,,46.0,2.0,43.0,2.0,1.0,3.0,43.0,15.0,,4.0,,,,,,,62.0,1.0,3.0,1.0,,,,,10.0,,,,18.0,,,,31.0,26.0,,,,34.0,,21.0,19.0,,,87.0,,100.0,,64.0,,,,,,,,,,,,,,,,,,,2015-02-25
5.5,46.0,2.0,,11.0,,11.0,55.0,11.0,,1.0,,12.0,2.0,39.0,53.0,1.0,,7.0,,32.0,,,,4.0,76.0,,,1.0,6.0,13.0,18.0,3.0,,1.0,,8.0,5.0,5.0,31.0,118.0,,74.0,,,,2.0,,7.0,5.0,,8.0,1.0,107.0,4.0,60.0,,10.0,,,44.0,9.0,33.0,22.0,,,,46.0,2.0,1.0,19.0,9.0,40.0,,2.0,,29.0,1.0,31.0,,,,34.0,1.0,1.0,37.0,1.0,56.0,87.0,18.0,2.0,19.0,2.0,18.0,31.0,66.0,,1.0,77.0,4.0,53.0,,,5.0,57.0,20.0,,3.0,,,,,,,33.0,17.0,7.0,,,,,,12.0,,,,30.0,,,,73.0,23.0,,,,32.0,,31.0,2.0,,,76.0,,83.0,,40.0,,,,,,,,,,,,,,,,,,,2015-03-12
5.6,37.0,1.0,1.0,11.0,,34.0,41.0,34.0,,2.0,,16.0,2.0,42.0,83.0,1.0,1.0,6.0,,29.0,1.0,1.0,,6.0,56.0,,1.0,,2.0,17.0,25.0,1.0,1.0,3.0,1.0,2.0,,13.0,22.0,83.0,,43.0,1.0,,,4.0,1.0,8.0,1.0,1.0,6.0,,98.0,,44.0,6.0,26.0,,,52.0,7.0,32.0,12.0,,,,29.0,8.0,,59.0,,23.0,,1.0,,23.0,,17.0,1.0,,3.0,32.0,4.0,1.0,20.0,22.0,36.0,42.0,9.0,2.0,10.0,1.0,64.0,14.0,79.0,,8.0,56.0,5.0,76.0,1.0,,1.0,30.0,19.0,1.0,2.0,,,,1.0,,,37.0,14.0,2.0,,,,,,15.0,,,,38.0,,,,76.0,27.0,,,,11.0,,28.0,17.0,,,95.0,,80.0,,61.0,1.0,,,,,,,,,,,,,,,,,,2015-03-25
5.7,29.0,,1.0,15.0,,34.0,35.0,40.0,,1.0,,12.0,6.0,25.0,79.0,1.0,,12.0,,61.0,1.0,,,,53.0,1.0,,2.0,2.0,12.0,12.0,1.0,,5.0,,3.0,1.0,22.0,17.0,73.0,,30.0,,,,7.0,1.0,1.0,4.0,1.0,1.0,,99.0,,19.0,3.0,33.0,,,11.0,18.0,29.0,37.0,,,,9.0,8.0,,96.0,,15.0,,1.0,,14.0,,17.0,,1.0,2.0,11.0,3.0,,15.0,32.0,35.0,43.0,12.0,,3.0,,70.0,,79.0,,6.0,53.0,6.0,76.0,,,1.0,10.0,8.0,,,,,,,,,65.0,6.0,1.0,,,,,,2.0,,,,51.0,,,,54.0,17.0,,,,12.0,,14.0,40.0,,,94.0,,81.0,,63.0,4.0,,,,,,,,,,,,,,,,,,2015-04-08
5.8,13.0,,,2.0,,22.0,19.0,17.0,,1.0,,33.0,1.0,7.0,51.0,,,4.0,,15.0,,,,,21.0,1.0,,5.0,,1.0,12.0,1.0,,,,,,10.0,4.0,21.0,,17.0,1.0,,,,1.0,1.0,,,,,55.0,1.0,6.0,,6.0,,,8.0,7.0,22.0,24.0,,,,2.0,1.0,,56.0,,6.0,,,,8.0,,5.0,,,,7.0,,1.0,8.0,8.0,9.0,8.0,5.0,,2.0,1.0,39.0,2.0,44.0,,7.0,20.0,,34.0,,,1.0,1.0,2.0,,,,,,,,,38.0,2.0,1.0,,,,,,2.0,,,,22.0,,,,23.0,8.0,,,,3.0,,1.0,21.0,,,48.0,,43.0,,29.0,2.0,,,,,,,,,,,,,,,,,,2015-04-28
5.9,20.0,,,5.0,1.0,41.0,59.0,32.0,1.0,,,120.0,9.0,6.0,124.0,,,14.0,,43.0,,14.0,,2.0,42.0,,,36.0,1.0,1.0,11.0,,,1.0,,3.0,,27.0,15.0,50.0,,23.0,,,1.0,4.0,,,,2.0,,2.0,111.0,5.0,8.0,,37.0,,,22.0,40.0,60.0,62.0,,1.0,,11.0,,,124.0,2.0,13.0,,,,2.0,,2.0,,,1.0,18.0,1.0,,7.0,3.0,18.0,7.0,31.0,1.0,1.0,21.0,91.0,24.0,88.0,,10.0,49.0,4.0,81.0,,,1.0,1.0,2.0,,,,,,,,,107.0,3.0,7.0,,,,,,5.0,,,,39.0,,,,73.0,1.0,,,,1.0,,4.0,69.0,,,107.0,,124.0,,53.0,17.0,,,,,,,,,,,,,,,,,,2015-05-14
5.10,35.0,,1.0,11.0,,17.0,40.0,16.0,,,2.0,88.0,28.0,2.0,119.0,,,15.0,,19.0,,16.0,,3.0,31.0,,,29.0,2.0,3.0,5.0,,,2.0,,2.0,,12.0,17.0,40.0,,37.0,5.0,2.0,,2.0,,,,1.0,,3.0,80.0,2.0,5.0,,18.0,,,25.0,40.0,79.0,27.0,,,,17.0,,,108.0,2.0,9.0,,,,2.0,,4.0,,,6.0,16.0,,2.0,5.0,5.0,19.0,4.0,45.0,1.0,2.0,25.0,78.0,52.0,40.0,,5.0,24.0,5.0,64.0,,,5.0,,3.0,1.0,1.0,,,,,,,41.0,3.0,3.0,,,,,,4.0,,,,14.0,,,,51.0,8.0,,30.0,,,,1.0,60.0,,,79.0,,118.0,,44.0,13.0,,,,,,,,,,,,,,,,,,2015-05-28
5.11,44.0,9.0,1.0,22.0,2.0,10.0,9.0,19.0,,,3.0,112.0,29.0,3.0,138.0,1.0,,23.0,,28.0,,19.0,,1.0,46.0,1.0,,34.0,2.0,2.0,3.0,1.0,,,1.0,2.0,,10.0,16.0,87.0,,88.0,5.0,1.0,1.0,2.0,1.0,26.0,,1.0,1.0,7.0,97.0,5.0,13.0,,27.0,1.0,,21.0,44.0,81.0,32.0,,,,30.0,,,149.0,,5.0,,,,1.0,,2.0,,1.0,3.0,18.0,29.0,,8.0,7.0,27.0,9.0,44.0,,5.0,42.0,99.0,89.0,24.0,,2.0,30.0,5.0,81.0,,,28.0,1.0,5.0,,5.0,,,,1.0,,,69.0,1.0,11.0,1.0,,,,,7.0,,,,39.0,,,,19.0,2.0,,61.0,,1.0,,2.0,98.0,,,88.0,,152.0,,72.0,25.0,,,,,,,,,,,,,,,,,,2015-06-10
5.12,46.0,5.0,4.0,30.0,1.0,7.0,3.0,20.0,,,1.0,121.0,44.0,11.0,130.0,,,32.0,,12.0,1.0,5.0,1.0,,41.0,,,42.0,3.0,2.0,7.0,2.0,,2.0,,2.0,,12.0,23.0,90.0,1.0,105.0,3.0,,,8.0,,12.0,2.0,1.0,,4.0,101.0,2.0,20.0,1.0,27.0,1.0,,27.0,42.0,63.0,26.0,,,,24.0,1.0,1.0,143.0,,58.0,,,,6.0,,5.0,,1.0,2.0,21.0,74.0,1.0,7.0,7.0,21.0,19.0,41.0,1.0,5.0,38.0,109.0,90.0,22.0,,3.0,30.0,8.0,45.0,2.0,1.0,32.0,4.0,11.0,,1.0,,,,,,,62.0,2.0,15.0,3.0,,,,,19.0,,,,30.0,,,,29.0,5.0,,67.0,,4.0,,3.0,72.0,,,83.0,,138.0,,59.0,9.0,,,,,,,,,,,,,,,,,,2015-06-24
